"Notes"	"State"	"State Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	78
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Generalized and unspecified atherosclerosis"	"I70.9"	17
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Dissection of aorta [any part]"	"I71.0"	35
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	26
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	32
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	180
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	25
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	63
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	26
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	259
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Asthma, unspecified"	"J45.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	35
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	51
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	39
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic respiratory failure"	"J96.1"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other disorders of lung"	"J98.4"	17
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified intestinal obstruction"	"K56.6"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Perforation of intestine (nontraumatic)"	"K63.1"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Alcoholic hepatitis"	"K70.1"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	153
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Alcoholic hepatic failure"	"K70.4"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Alcoholic liver disease, unspecified"	"K70.9"	17
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Hepatic failure, unspecified"	"K72.9"	25
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	139
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Liver disease, unspecified"	"K76.9"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acute pancreatitis, unspecified"	"K85.9"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	37
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	33
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	115
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified renal failure"	"N19"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Disorder of kidney and ureter, unspecified"	"N28.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	31
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Extreme immaturity"	"P07.2"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Neonatal cardiac dysrhythmia"	"P29.1"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Down syndrome, unspecified"	"Q90.9"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other specified general symptoms and signs"	"R68.8"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	493
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	1216
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	96
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	44
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	104
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Fall on and from stairs and steps"	"W10"	30
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified fall"	"W19"	75
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Drowning and submersion while in natural water"	"W69"	24
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Exposure to uncontrolled fire in building or structure"	"X00"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	27
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	795
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	583
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to alcohol"	"X45"	45
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	23
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	180
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	57
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	70
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by sharp object"	"X78"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by jumping from a high place"	"X80"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by jumping or lying before moving object"	"X81"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Assault by other and unspecified firearm discharge"	"X95"	40
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Assault by sharp object"	"X99"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Sequelae of motor-vehicle accident"	"Y85.0"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Sequelae of other accidents"	"Y86"	16
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	10
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	22
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	68
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	27
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	16
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	24
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	19
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	12
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	33
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	29
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	14
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	10
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	13
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	14
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	24
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	51
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	15
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	29
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Other obesity"	"E66.8"	19
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	30
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	50
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	52
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	43
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	11
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	10
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Cardiomegaly"	"I51.7"	13
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	19
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	30
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	12
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	51
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	64
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	54
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16
	"New York"	"36"	"Sullivan County, NY"	"36105"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18
	"New York"	"36"	"Tioga County, NY"	"36107"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	14
	"New York"	"36"	"Tioga County, NY"	"36107"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	34
	"New York"	"36"	"Tioga County, NY"	"36107"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	20
	"New York"	"36"	"Tioga County, NY"	"36107"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	16
	"New York"	"36"	"Tioga County, NY"	"36107"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	17
	"New York"	"36"	"Tioga County, NY"	"36107"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	23
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	14
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	13
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	13
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	37
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	33
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	35
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	28
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	28
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	10
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	40
	"New York"	"36"	"Tioga County, NY"	"36107"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	15
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	38
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	29
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	17
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	13
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	29
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	17
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	15
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	17
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	20
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	44
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	12
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	12
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	12
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12
	"New York"	"36"	"Tompkins County, NY"	"36109"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	12
